vulnerability, 1.0, 0.639215258517571, 0.28743051284892007, 0.585934563597898, 0.4400727307823522, 0.38682981255634713, 0.3736521956670718, 0.33023349777456296, 0.1931744276859473, 0.4989210641842553, 0.2614864314946686, 0.4344171976050296, 0.3277426258140023, 0.3722053302507585, 0.4437801106258225, 0.4991731694428744, 0.2003910388811136, 0.11931224038173027, 0.47953416785217706, 0.4990030329812153, 0.5560691537637727, 0.5268121037467748, 0.5505592827102792, 0.4591652257042937, 0.5935429481868125, 0.23334874421293586, 0.6677802496865053, 0.6033533264883731, 0.42210701631943065, 0.49587455963072824, 0.6874994899656378, 0.22053251881220554, 0.4763482636926262, 0.5570702739192175, 0.544713325288257, 0.6192297913627283, 0.7701461137894596, 0.5904968218548163, 0.5406081374118921, 0.6323462658172029, 0.6231117094628166, 0.6216757438629317, 0.48180486167210507, 0.5760580504198746, 0.6408925875341208, 0.6968308235398817, 0.354897662620847, 0.17918759492814415, 0.2685797837339947, 0.2164741138737434, 0, 0.02551233429179684, 0.5429684314091341, 0.5081669615018708, 0.6263985011232128, 0.1941144921980869, 0.559018936646704, 0.509405334582957, 0.5846902069466106, 0.28738323087928397, 0.6112842986528764, 0.26188696123078775, 0.35766317607816017, 0.35440671972156407, 0.20763993483405685, 0.5737699033057313, 0.36879012128681465, 0.3319266787444126, 0.27317843824800303, 0.37458819210793964, 0.48850810810632556, 0.21161653516448573, 0.5407957038995013, 0.34613168156763485, 0.3715482632805617, 0.5776614618473408, 0.5107494336735567, 0.5014779304405964, 0.43319383344567464, 0.47764541853643133, 0.5280756637324786, 0.5928910066882609, 0.528484885049553, 0.28795447113090683, 0.5606243913322798, 0.429898222372792, 0.5083842621655551, 0.48953935672957566, 0.3697051761150611, 0.3632857006345229, 0, 0.23597919004910684, 0.22486572251962528, 0.04271676768192579, 0.015177427017056813, 0, 0.04271676768192579, 0.05177446907009084, 0.2732123153117031, 0.42255472621728435, 0.2132870509830474, 0, 0.28715183625552154, 0.4069985746685655, 0.5851404641444432
exposure, 0, 1.0, 0.27819611078783346, 0.5765009966685326, 0.4458607577734371, 0.42556390686842266, 0.375440019960607, 0.3594838880248742, 0.34888321244241366, 0.5417094492579363, 0.3001784511489793, 0.4842091963705174, 0.35946501637520534, 0.39679123550244844, 0.46952344568024573, 0.5367490493417455, 0.2227257858409163, 0.12260180310219343, 0.5048014967872818, 0.5075905816253106, 0.5937488104429252, 0.4989973574078199, 0.4730776390001796, 0.39738718546385, 0.5108146727801247, 0.22891707076242127, 0.5060640387548379, 0.5770665213319466, 0.4879566253032369, 0.5466784726394859, 0.6271278077431579, 0.3279339899053893, 0.5326379058514222, 0.4694597295587513, 0.5035610291221404, 0.6340658297895425, 0.6285354119770128, 0.5158493610948613, 0.4915795752969269, 0.5283117921887546, 0.5361624782877227, 0.5373805554403569, 0.3589959651778695, 0.4387991403439338, 0.4975943669779324, 0.5504600501503348, 0.29146230668605994, 0.09591336469271555, 0.10989438324211209, 0.24489691533011718, 0, 0.12166099705012476, 0.4811084318998766, 0.4823066610867456, 0.6011718509627033, 0.20246041323672015, 0.5837088811874391, 0.5166605373503632, 0.6319652373720739, 0.4181675360893292, 0.6151314154893214, 0.3453444435652792, 0.46440517516715263, 0.4408288600975065, 0.3336137678412614, 0.6242399585540037, 0.4236537064941643, 0.36983446540401427, 0.361709051913277, 0.439566119836829, 0.5304268188007452, 0.33156365146026795, 0.5701695995508822, 0.42109677987048866, 0.42166444535607367, 0.5925522623099349, 0.41732346206480403, 0.47255329667542845, 0.4619123820909188, 0.4494667137572418, 0.5712239001283428, 0.5921856506022078, 0.4965976175367793, 0.37177024417565113, 0.5643342880863932, 0.3588589247321344, 0.4701201814737971, 0.5448293741715203, 0.3461288332715944, 0.3094427949128312, 0, 0.21438763798614371, 0.22515335582004808, 0.11785374257330981, 0.012091638309041166, 0, 0.11785374257330981, 0.06783834885507915, 0.3132682833631974, 0.4270750831169078, 0.21830905593214855, 0, 0.19883401070181958, 0.40487138152087404, 0.5267035294447076
habit, 0, 0, 1.0, 0.3268585097692116, 0.25169481156476203, 0.4685736345138125, 0.43929406616275907, 0.29552200498611164, 0.4475003014060817, 0.37692563335074447, 0.24582771225637012, 0.3463747127805854, 0.2723812604124531, 0.34264495623026064, 0.30830899355047, 0.3499872118478654, 0.24211486136437577, 0.1790899104446308, 0.25044453425358765, 0.24877011554934178, 0.3176697645301911, 0.3671456109046066, 0.316536999396235, 0.2251809886638997, 0.17209280466151775, 0.2693339248926598, 0.22455992757253376, 0.38802489423683345, 0.4001206427549089, 0.39831484049072796, 0.31926852697820135, 0.28014231712785886, 0.3701607506938243, 0.24364859559643046, 0.25766045296921847, 0.32153795312814687, 0.31423730392600835, 0.3832858682721492, 0.39828142597848576, 0.3277424889910956, 0.3644078800623283, 0.26021516149778673, 0.20240139645431585, 0.24649718448077426, 0.23953310962994634, 0.21511526397927586, 0.19262498391676697, 0.02655474865100933, 0.033246749377946104, 0, 0, 0, 0.20479560752598047, 0.2915970033163189, 0.3105756778197115, 0, 0.30912531949837596, 0.2927786328469253, 0.2997474519329484, 0.2481533433965743, 0.32987130238659024, 0.1506257481602531, 0.21670354831490474, 0.24618619066257802, 0.3100351454117737, 0.277234912277657, 0.19034795724085882, 0.26217075854217087, 0.16757605405768206, 0.2427332896942647, 0.2991133704450732, 0.1517369611199505, 0.34349965576897384, 0.254885764179113, 0.15452466283662433, 0.2917064165481874, 0.3017667504705479, 0.38484633667386753, 0.2854094456394295, 0.33439644347971437, 0.31696445548371904, 0.28815103263872277, 0.35712355073835367, 0.20772277451831728, 0.2935410669080341, 0.2598588996643526, 0.2797873379281896, 0.2250147628854761, 0.24640417710988388, 0.3061188314947823, 0.26135124191279335, 0.2927110718178046, 0.10844850937266019, 0.25829800282951926, 0.2284458085771989, 0.1953324105082314, 0.25829800282951926, 0.20151872161392617, 0.22731427126214657, 0.2811658705453676, 0.2153886921331189, 0.011938411092173513, 0.1672073501188905, 0.2625437438824633, 0.31353317458814517
substance_abuse, 0, 0, 0, 1.0, 0.8486919530662085, 0.31805385169533373, 0.2917444349056235, 0.2433738791788319, 0.23154498148585317, 0.4761487912987947, 0.21153572941386073, 0.30486156758861005, 0.2474669160761255, 0.30008274812204005, 0.4866305985432751, 0.4488034679100978, 0.34010488768616176, 0.2814521683254892, 0.4192424172773061, 0.4211849908128882, 0.4529997815529235, 0.4892900840630918, 0.40865389653752465, 0.3792463818917806, 0.44789817633824675, 0.3615624099334976, 0.45774012776792017, 0.5564163124206599, 0.42242196273331833, 0.5066926762500039, 0.6149920532996154, 0.16346258453597018, 0.35518149513692676, 0.6529326850364594, 0.46007472169139363, 0.5178205990321921, 0.5775376749906312, 0.5333143447132571, 0.4621463770726692, 0.5217706471450547, 0.463861640214053, 0.5015493354095342, 0.2690809012605953, 0.31783770911249914, 0.3807349781212159, 0.4748736079900623, 0.16841686519788943, 0.0650156386547006, 0.03895971408831046, 0.20917530048627225, 0, 0, 0.4805213356910293, 0.42832157413181327, 0.5551747820872568, 0.15449568885638812, 0.5186654508513995, 0.4642779965487596, 0.5254011023448757, 0.33504675007644186, 0.5487028992933713, 0.21217745154331102, 0.3233079564299916, 0.3475290970846534, 0.22387963076318623, 0.47828094865894133, 0.3927111361457777, 0.25108118204003, 0.26386750500044703, 0.3097915502155661, 0.47622412443107, 0.2535693541450948, 0.5031329161440438, 0.3733795292175216, 0.30809539541897135, 0.48519966147582894, 0.4357395596651208, 0.4105895378058042, 0.3472669712400046, 0.3624514015818666, 0.47365487250987554, 0.44727134950256064, 0.4647280561060903, 0.2525196486254766, 0.4466480390158515, 0.3734154868362523, 0.42696873449448847, 0.39554613393388866, 0.4338763571611962, 0.47645119505888917, 0, 0.2891357784529087, 0.3266195616802167, 0.09840682724816395, 0.12071540549789131, 0.02631677763348347, 0.09840682724816395, 0.24577347820245324, 0.36813063047869826, 0.5331340879096588, 0.415729974257631, 0, 0.34195906965783496, 0.3181725905099554, 0.49240049412356085
drug_abuse, 0, 0, 0, 0, 1.0, 0.2254101283422129, 0.14041438464824962, 0.1277401112372246, 0.17461247535173188, 0.35473723807722024, 0.1762038941274892, 0.1863932702181098, 0.15531586711061798, 0.23335982798687382, 0.4737154748991636, 0.3400418393546724, 0.33478820590420627, 0.27419931224074157, 0.3229397898317765, 0.2763628223046133, 0.2706836167083044, 0.25454973996132, 0.21174153205417082, 0.15472693776152788, 0.23601917301320546, 0.2930296182743668, 0.28023034752112097, 0.38217651088391785, 0.30264899123565286, 0.35403733233819107, 0.3995439556549367, 0.10530117897141444, 0.22883358515443808, 0.5126562425242929, 0.31805455030340324, 0.3803684264863928, 0.4252003123477256, 0.3529332144402913, 0.29802489826240625, 0.30356435634124845, 0.2784476630891644, 0.3080498988181344, 0.21095269588135718, 0.21016916683138037, 0.26412738503557665, 0.30890587237361705, 0.1956390041872577, 0.08646252379549392, 0.030289230255774992, 0.17333161550345264, 0, 0, 0.4106716530326291, 0.3239577101722123, 0.46899724906228396, 0.14727579158229315, 0.48988939157910194, 0.44408399268940346, 0.48094381817812404, 0.36387393904053333, 0.47960197895686035, 0.24926548700976472, 0.35861620191717825, 0.2950452913902619, 0.208155582650202, 0.40329493986995135, 0.45818277771976623, 0.2880651564515147, 0.25784193627894436, 0.3156185598834223, 0.42388963308572997, 0.27762438276810575, 0.45218554326006144, 0.38992246777478207, 0.28107451966949404, 0.4482472782676971, 0.35003120674866256, 0.3482567469080779, 0.30820334531389176, 0.3067306387384182, 0.4222762737239146, 0.3931263058450088, 0.40738432685027737, 0.2097368089289472, 0.4046637119499527, 0.2998626586418782, 0.31640308536139633, 0.2936572376412081, 0.3408878980705461, 0.40410754434616825, 0.06579315935560025, 0.2702807617327183, 0.26097682446127773, 0.10259015269383015, 0.16925221679170746, 0.09846336459617784, 0.10259015269383015, 0.3211642252338467, 0.3060802436060383, 0.4731154558828142, 0.3887362479308146, 0, 0.2928848005209638, 0.2541236034038287, 0.3513179330718887
lifestyle, 0, 0, 0, 0, 0, 1.0, 0.7753559745901013, 0.6208576131348477, 0.5861171379190295, 0.596968160086511, 0.4268300642152036, 0.4397552184175576, 0.4441265143362408, 0.5687463376786379, 0.43024822998159407, 0.43504681056279404, 0.22270612484669386, 0.16329468980254136, 0.3777945027022182, 0.5263720965937713, 0.5033612827043592, 0.5275043101911554, 0.49981995858423567, 0.3698814575174759, 0.37858439279152506, 0.3159555584566372, 0.439917510681342, 0.5370897188731842, 0.4946781587736649, 0.5109178194486675, 0.4557817625620216, 0.4657537160349075, 0.5038660646471058, 0.48340805477504095, 0.4893016648357195, 0.4746747859756796, 0.520478145080335, 0.4128109807344643, 0.4308568012452131, 0.41712214678264387, 0.46705189926926094, 0.4462663096691409, 0.2506935351823031, 0.3109690418571628, 0.34026804549121026, 0.3548546983316288, 0.31047047914122633, 0.1015586857230847, 0.12526129403662617, 0.24860957312464627, 0.07643067238327267, 0.1643491496783921, 0.4364897266487081, 0.6940944615158583, 0.3851916430508899, 0.08903962210255092, 0.4013373312833336, 0.30222254514146685, 0.40564594639367113, 0.2320274771435907, 0.417852808322728, 0.23445420272810163, 0.24950485908273798, 0.3095744760244074, 0.28061916242184815, 0.3826132373275236, 0.24965293897598886, 0.1794010451135415, 0.14231564013561776, 0.21042766772122645, 0.341042726275938, 0.15355718782626157, 0.3466203064625136, 0.3670822925583274, 0.2957176094397675, 0.39975080731161633, 0.34243107702336933, 0.41781800674665037, 0.3374191906534732, 0.3437607076233566, 0.33544841856324387, 0.3727413579790052, 0.40975870646538076, 0.20334459987849085, 0.36476518825146037, 0.2782528175121104, 0.27860691923057107, 0.29194833953626187, 0.39335655119150154, 0.359907328602464, 0.09043446099312488, 0.3698644723601484, 0.1283800723697346, 0.2202687176750233, 0.19687601142546302, 0.04036029682707816, 0.2202687176750233, 0.2536961639331079, 0.24260143164396356, 0.4194043364120777, 0.1586764360462062, 0, 0.3826097039936577, 0.6245363766084586, 0.6043447006145496
life_style, 0, 0, 0, 0, 0, 0, 1.0, 0.7967288812094646, 0.3717701634891805, 0.4313856205058642, 0.28281689761856077, 0.32859170048525954, 0.3618120816631073, 0.37093543383681893, 0.2421478824662076, 0.3499535068588023, 0.10556230464685262, 0.059097166126573966, 0.35186615193748955, 0.37170796454460237, 0.44597993984374407, 0.46135032578138896, 0.4487783842813782, 0.4058290311551214, 0.3860170526137246, 0.3141494916267188, 0.38274257135276746, 0.45316857303584734, 0.36758578967822686, 0.39441223455845925, 0.4448789656910201, 0.3584434296189557, 0.46113787404367573, 0.4085526509849924, 0.39894276673462126, 0.4248954519856907, 0.5061109005272397, 0.4123410869376333, 0.49608010305110356, 0.40760106870448287, 0.48941640774948514, 0.47399982876450364, 0.289419537125366, 0.3789395592203401, 0.38116551177231395, 0.35342551967238406, 0.25946487630299214, 0.10086693847540704, 0.11298877412790448, 0.22697004919836658, 0, 0.12588124020935312, 0.2799087818920231, 0.4801102001526933, 0.3212905342235458, 0, 0.33341511599069823, 0.2602249880110299, 0.339077720317561, 0.12329597653424798, 0.3528054787156669, 0.15190282130430394, 0.2196512975989574, 0.27725699902182194, 0.20284059859036904, 0.33640205066988343, 0.19511948779467342, 0.17855945130057985, 0.1484493610014365, 0.22068720843891723, 0.31261932847167206, 0.1768368862770976, 0.3214093210259199, 0.20313635780461908, 0.2528027081941893, 0.3303176309137218, 0.38554966798169005, 0.41361342762097314, 0.29173303375303644, 0.3614544612086686, 0.31700134243483263, 0.33824392607515297, 0.40796674333669336, 0.31425297532928465, 0.31877215087084926, 0.3567124802134643, 0.29210183295850844, 0.3408308291096463, 0.3743102248638778, 0.3814853636107343, 0.12266878561929465, 0.3658738280203623, 0.13692099768356378, 0.19467433572057563, 0.2576124723028454, 0.14710578379255382, 0.19467433572057563, 0.26560585639156076, 0.23434104135286804, 0.3704150537401683, 0.14204978085323725, 0, 0.3357503753410942, 0.4426607390655009, 0.488770484972509
life-style, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.2809600198117775, 0.39320242696234603, 0.20206648892040383, 0.2939512169739982, 0.3198924396851773, 0.2803888874852555, 0.20561035839043176, 0.34101164422657393, 0.07318385084011748, 0.012977149859410283, 0.35747395488404243, 0.3742580299705584, 0.38818839148925194, 0.3728072704067687, 0.3840836879899176, 0.3887875983575945, 0.45009810886238005, 0.21296601090419, 0.379931633894618, 0.371960758785012, 0.28230632888283763, 0.31477640461543, 0.3904272475981368, 0.3147893590908386, 0.3878101040957112, 0.36507671886512366, 0.40163622953057637, 0.42431870081535145, 0.45686023870684095, 0.30252362571193997, 0.38933837945425803, 0.3567643738094817, 0.42477330160594556, 0.4515795960922363, 0.2769731484214931, 0.43327077500917305, 0.40502174824938963, 0.3774463638660643, 0.23990440046584052, 0.12860523535366797, 0.1236117685624363, 0.25490392420081165, 0.0276108733928583, 0.17644768592220808, 0.2277511339546322, 0.40745289465168033, 0.2722146742151266, 0, 0.30635401891008357, 0.21636457910265286, 0.31376579400263405, 0.07869837602973045, 0.32193773826655314, 0.07934640861025632, 0.2034309698488963, 0.275076819952669, 0.09796612961156771, 0.3246789164652131, 0.18435552258178617, 0.19180517438021874, 0.18764412477101697, 0.23229883493714193, 0.2575297248979622, 0.20263137551683533, 0.29498304505512785, 0.21913956568763487, 0.6753822561062368, 0.2997904145201374, 0.24712351275816064, 0.30060113402583544, 0.26994962166071185, 0.31070149398574975, 0.2804936376477253, 0.3375857734769711, 0.31976850034620535, 0.342219302477555, 0.30549391813299553, 0.23727511585660646, 0.31101770036437304, 0.33492609268594586, 0.30564746571777607, 0.252961857911972, 0.04168716408147014, 0.2676477895146905, 0.13835025336604936, 0.09044810000256857, 0.15624675383533781, 0.06703579509891164, 0.09044810000256857, 0.16678823779215635, 0.19571232204613917, 0.365093885616065, 0.13207183123541877, 0, 0.28313927302234765, 0.3882145915240404, 0.4241801415511063
diet, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.6609600763906368, 0.4633614050995177, 0.6070550506335476, 0.42346470640646, 0.5840971456616426, 0.5102107695425526, 0.43191129894381963, 0.3564512385753433, 0.2940754589301806, 0.3353959991393563, 0.6260048408393022, 0.5866869468538475, 0.43256222942627764, 0.3508581030198927, 0.27153712738056085, 0.2411656388311529, 0.21952469569717004, 0.24510033062308803, 0.4369480384470087, 0.5245462301157507, 0.434133362815742, 0.30354157502490936, 0.5203922693251524, 0.42600018625623937, 0.22248256368329122, 0.2586859173166265, 0.32668728187885837, 0.28999820172350477, 0.31370675361616185, 0.3842316128858103, 0.2813365678668896, 0.34743169435326954, 0.2858993963701133, 0.15029984169949775, 0.13771514544702568, 0.16492597080446106, 0.22910307495341634, 0.1635952124945287, 0, 0.06907883101978006, 0.06810909870008658, 0.06079461578922943, 0.08899002613543204, 0.361742757331886, 0.4503777204080941, 0.3430864724329845, 0.13789237351629618, 0.39045782031955717, 0.35667579449553133, 0.3807032346011524, 0.3614675036967875, 0.3609477410378353, 0.2504529855173555, 0.28211061684666244, 0.28994664101673356, 0.3634991508607211, 0.33300770128640933, 0.2701359577609188, 0.23442591678180846, 0.19400603561906518, 0.24073948493649414, 0.33012749845360584, 0.19730254605325132, 0.34238471508724433, 0.4969173560100524, 0.2427628040404559, 0.4190199442226303, 0.23623829530915416, 0.4172410791967868, 0.374106756269489, 0.3126359389141312, 0.3659212564933642, 0.3370775679838595, 0.3540921230749516, 0.1911699740590389, 0.362117190708096, 0.21755577674783133, 0.20401421266088834, 0.24005737018816473, 0.20790512551429294, 0.2302225334933242, 0.1605241140814502, 0.15801420968504598, 0.04740467267322028, 0.2694015145263644, 0.09899806293801593, 0.029390025234788442, 0.2694015145263644, 0.07127866566463831, 0.2672845864362671, 0.2480536331133057, 0.13230367165991086, 0, 0.08553042226426354, 0.4198594011887959, 0.3839316258872706
dieting, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0.4367020393404345, 0.520424381017232, 0.46660752975868836, 0.5683021032916268, 0.550715884299574, 0.62300932531904, 0.3721319070287976, 0.3160189840846337, 0.5787072512432386, 0.7551587593362862, 0.6647577085922791, 0.5984342865146606, 0.5523129326617091, 0.49162329330248, 0.6208964627310148, 0.3105942192647582, 0.5983450620067774, 0.7114081594639293, 0.6623416476197094, 0.7690384545920759, 0.6689977340412625, 0.5577626437358738, 0.5163360101573736, 0.5766739499509533, 0.6075703761467806, 0.5974174762814075, 0.6388770501674758, 0.5501613894006383, 0.5601462961171569, 0.5500050534615989, 0.581325065771675, 0.5898172457042428, 0.41016723990053755, 0.4908609113383248, 0.5071917455677065, 0.5830401020601191, 0.2592899718026817, 0.08779998327310888, 0.10298470570840978, 0.30811877895004647, 0.022968571137975357, 0.1500935638790639, 0.558210426230724, 0.653234451670068, 0.5499803721745581, 0.16355553154887836, 0.5250945045612494, 0.440425149829728, 0.5554731027344991, 0.3163041676839532, 0.5717361393650393, 0.26411175695316363, 0.32080751823586323, 0.36811095751242634, 0.33404639772919853, 0.5292250987061539, 0.35910479832394926, 0.23666826501270957, 0.23263752905624627, 0.23806528488766374, 0.4113307526528698, 0.19316962963266301, 0.46753483019375053, 0.47934703036446263, 0.3997833555313736, 0.5606640293573831, 0.37153826965485215, 0.4925659811869039, 0.4413874532979508, 0.3880329948793164, 0.4681388242867237, 0.523963581193573, 0.48082672379527847, 0.2532039513958604, 0.5040899162720125, 0.32410694202524903, 0.4344201795481475, 0.4358438846582974, 0.34968651471487683, 0.29481196902911394, 0, 0.24919430930201192, 0.18627369931933632, 0.10201904758216969, 0, 0, 0.10201904758216969, 0.09456342597045214, 0.2640813574212383, 0.4118347004263009, 0.18393991413519595, 0, 0.28325758256436834, 0.6145682035086215, 0.6819217072907819
